player_id,r_score,f_score,m_score,rfm_total,rfm_segment,actual_segment
1781,3,4,4,11,Loyal,Promising
1782,5,3,3,11,Loyal,Promising
1784,4,4,3,11,Loyal,Promising
1791,2,5,4,11,Loyal,Promising
1794,4,4,3,11,Loyal,Promising
1797,4,3,4,11,Loyal,Promising
1810,3,4,4,11,Loyal,Promising
1819,3,4,4,11,Loyal,Promising
1821,3,4,4,11,Loyal,Promising
1827,3,4,4,11,Loyal,Promising
1833,3,4,4,11,Loyal,Promising
1843,3,4,4,11,Loyal,Promising
1844,3,4,4,11,Loyal,Promising
1845,2,4,5,11,Loyal,Promising
1847,1,5,5,11,Loyal,Promising
1858,3,4,4,11,Loyal,Promising
1859,3,4,4,11,Loyal,Promising
1860,5,3,3,11,Loyal,Promising
1867,3,4,4,11,Loyal,Promising
1875,4,4,3,11,Loyal,Promising
1879,2,5,4,11,Loyal,Promising
1901,4,3,4,11,Loyal,Promising
1903,4,4,3,11,Loyal,Promising
1909,4,4,3,11,Loyal,Promising
1915,3,4,4,11,Loyal,Promising
1917,3,4,4,11,Loyal,Promising
1925,3,4,4,11,Loyal,Promising
1930,3,4,4,11,Loyal,Promising
1932,1,5,5,11,Loyal,Promising
1937,5,4,2,11,Loyal,Promising
1940,1,5,5,11,Loyal,Promising
1961,2,4,5,11,Loyal,Promising
1963,4,4,3,11,Loyal,Promising
1968,4,3,4,11,Loyal,Promising
1969,4,4,3,11,Loyal,Promising
1977,5,4,2,11,Loyal,Promising
1980,3,4,4,11,Loyal,Promising
1981,4,3,4,11,Loyal,Promising
1984,3,4,4,11,Loyal,Promising
2005,4,4,3,11,Loyal,At Risk
2011,3,4,4,11,Loyal,At Risk
2025,5,3,3,11,Loyal,At Risk
2027,4,3,4,11,Loyal,At Risk
2034,4,3,4,11,Loyal,At Risk
2036,4,4,3,11,Loyal,At Risk
2044,4,3,4,11,Loyal,At Risk
2046,5,3,3,11,Loyal,At Risk
2055,3,4,4,11,Loyal,At Risk
2062,3,4,4,11,Loyal,At Risk
2066,4,3,4,11,Loyal,At Risk
2077,5,3,3,11,Loyal,At Risk
2093,3,4,4,11,Loyal,At Risk
2095,4,3,4,11,Loyal,At Risk
2112,4,3,4,11,Loyal,At Risk
2144,3,4,4,11,Loyal,At Risk
2148,3,4,4,11,Loyal,At Risk
2162,5,4,2,11,Loyal,At Risk
2167,4,3,4,11,Loyal,At Risk
2169,4,3,4,11,Loyal,At Risk
2170,4,4,3,11,Loyal,At Risk
2184,5,3,3,11,Loyal,At Risk
2185,4,3,4,11,Loyal,At Risk
2201,5,3,3,11,Loyal,At Risk
2219,4,3,4,11,Loyal,At Risk
2224,5,3,3,11,Loyal,At Risk
2231,4,3,4,11,Loyal,At Risk
2232,4,3,4,11,Loyal,At Risk
2255,3,4,4,11,Loyal,At Risk
2256,4,4,3,11,Loyal,At Risk
2258,3,4,4,11,Loyal,At Risk
2295,5,3,3,11,Loyal,At Risk
2306,5,3,3,11,Loyal,At Risk
2324,4,3,4,11,Loyal,At Risk
2332,5,3,3,11,Loyal,At Risk
2353,4,4,3,11,Loyal,At Risk
2360,5,3,3,11,Loyal,At Risk
2378,5,3,3,11,Loyal,At Risk
2380,5,3,3,11,Loyal,At Risk
2386,5,3,3,11,Loyal,At Risk
2390,5,2,4,11,Loyal,At Risk
2433,4,3,4,11,Loyal,At Risk
2449,5,4,2,11,Loyal,At Risk
2475,5,3,3,11,Loyal,At Risk
2501,3,4,4,11,Loyal,At Risk
2505,5,3,3,11,Loyal,At Risk
2523,3,4,4,11,Loyal,At Risk
2524,5,3,3,11,Loyal,At Risk
2525,5,3,3,11,Loyal,At Risk
2529,4,4,3,11,Loyal,At Risk
2530,4,3,4,11,Loyal,At Risk
2542,4,3,4,11,Loyal,At Risk
2577,2,4,5,11,Loyal,At Risk
2597,3,3,5,11,Loyal,At Risk
2617,4,4,3,11,Loyal,At Risk
2620,3,4,4,11,Loyal,At Risk
2638,5,3,3,11,Loyal,At Risk
2639,4,3,4,11,Loyal,At Risk
2646,5,3,3,11,Loyal,At Risk
2647,3,4,4,11,Loyal,At Risk
2659,5,3,3,11,Loyal,At Risk
2661,4,3,4,11,Loyal,At Risk
2667,3,4,4,11,Loyal,At Risk
2670,3,4,4,11,Loyal,At Risk
2687,4,3,4,11,Loyal,At Risk
2696,5,2,4,11,Loyal,At Risk
2720,4,3,4,11,Loyal,At Risk
2721,5,3,3,11,Loyal,At Risk
2726,5,3,3,11,Loyal,At Risk
2730,3,4,4,11,Loyal,At Risk
2760,4,4,3,11,Loyal,At Risk
2774,5,3,3,11,Loyal,At Risk
2785,4,3,4,11,Loyal,At Risk
2787,5,3,3,11,Loyal,At Risk
2789,5,3,3,11,Loyal,At Risk
2808,5,3,3,11,Loyal,At Risk
2829,3,4,4,11,Loyal,At Risk
2834,5,3,3,11,Loyal,At Risk
2836,5,2,4,11,Loyal,At Risk
2848,3,4,4,11,Loyal,At Risk
2849,4,3,4,11,Loyal,At Risk
2851,5,2,4,11,Loyal,At Risk
2863,3,4,4,11,Loyal,At Risk
2870,3,4,4,11,Loyal,At Risk
2887,4,3,4,11,Loyal,At Risk
2889,3,4,4,11,Loyal,At Risk
2907,5,3,3,11,Loyal,At Risk
2913,4,3,4,11,Loyal,At Risk
2916,4,3,4,11,Loyal,At Risk
2921,3,4,4,11,Loyal,At Risk
2929,5,3,3,11,Loyal,At Risk
2942,2,4,5,11,Loyal,At Risk
2943,5,3,3,11,Loyal,At Risk
2953,4,3,4,11,Loyal,At Risk
2956,4,3,4,11,Loyal,At Risk
2962,5,2,4,11,Loyal,At Risk
2966,4,4,3,11,Loyal,At Risk
2968,4,3,4,11,Loyal,At Risk
2969,4,4,3,11,Loyal,At Risk
2977,5,3,3,11,Loyal,At Risk
2994,4,3,4,11,Loyal,At Risk
3007,4,3,4,11,Loyal,At Risk
3019,4,3,4,11,Loyal,At Risk
3028,4,3,4,11,Loyal,At Risk
3034,5,3,3,11,Loyal,At Risk
3040,4,4,3,11,Loyal,At Risk
3044,5,3,3,11,Loyal,At Risk
3045,3,4,4,11,Loyal,At Risk
3053,3,4,4,11,Loyal,At Risk
3060,4,3,4,11,Loyal,At Risk
3065,3,4,4,11,Loyal,At Risk
3067,3,3,5,11,Loyal,At Risk
3076,5,3,3,11,Loyal,At Risk
3079,5,3,3,11,Loyal,At Risk
3091,4,3,4,11,Loyal,At Risk
3095,5,3,3,11,Loyal,At Risk
3120,4,4,3,11,Loyal,At Risk
3124,5,3,3,11,Loyal,At Risk
3145,5,3,3,11,Loyal,At Risk
3151,4,3,4,11,Loyal,At Risk
3153,4,3,4,11,Loyal,At Risk
3158,5,3,3,11,Loyal,At Risk
3165,4,4,3,11,Loyal,At Risk
3166,5,2,4,11,Loyal,At Risk
3193,5,3,3,11,Loyal,At Risk
3198,5,3,3,11,Loyal,At Risk
3200,3,4,4,11,Loyal,At Risk
3204,4,3,4,11,Loyal,At Risk
3215,5,3,3,11,Loyal,At Risk
3234,3,3,5,11,Loyal,At Risk
3236,2,4,5,11,Loyal,At Risk
3240,3,4,4,11,Loyal,At Risk
3283,5,3,3,11,Loyal,Hibernating
3340,5,2,4,11,Loyal,Hibernating
3347,5,2,4,11,Loyal,Hibernating
3445,5,2,4,11,Loyal,Hibernating
3529,4,3,4,11,Loyal,Hibernating
3715,4,3,4,11,Loyal,Hibernating
3999,5,2,4,11,Loyal,Hibernating
4081,5,2,4,11,Loyal,Hibernating
4155,5,3,3,11,Loyal,Hibernating
4197,5,3,3,11,Loyal,Hibernating
4279,4,3,4,11,Loyal,Hibernating
4511,4,3,4,11,Loyal,Hibernating
4540,5,2,4,11,Loyal,Hibernating
4562,4,3,4,11,Loyal,Hibernating
4599,5,2,4,11,Loyal,Hibernating
4608,5,3,3,11,Loyal,Hibernating
4611,5,2,4,11,Loyal,Hibernating
4693,5,2,4,11,Loyal,Hibernating
4830,5,3,3,11,Loyal,Hibernating
4918,5,2,4,11,Loyal,Hibernating
5,4,5,1,10,Loyal,Champions
47,4,5,1,10,Loyal,Champions
70,1,5,4,10,Loyal,Champions
203,4,5,1,10,Loyal,Champions
257,2,4,4,10,Loyal,Loyal
265,4,5,1,10,Loyal,Loyal
317,4,5,1,10,Loyal,Loyal
318,1,4,5,10,Loyal,Loyal
332,1,5,4,10,Loyal,Loyal
394,3,4,3,10,Loyal,Loyal
473,1,5,4,10,Loyal,Loyal
533,1,5,4,10,Loyal,Loyal
643,2,5,3,10,Loyal,Loyal
651,1,4,5,10,Loyal,Loyal
714,1,5,4,10,Loyal,Loyal
723,1,5,4,10,Loyal,Loyal
783,1,5,4,10,Loyal,Loyal
789,4,5,1,10,Loyal,Loyal
806,1,5,4,10,Loyal,Loyal
822,4,5,1,10,Loyal,Loyal
888,2,4,4,10,Loyal,Loyal
917,1,4,5,10,Loyal,Loyal
918,1,4,5,10,Loyal,Loyal
951,2,5,3,10,Loyal,Loyal
989,1,4,5,10,Loyal,Loyal
1002,3,4,3,10,Loyal,Promising
1008,5,4,1,10,Loyal,Promising
1009,2,4,4,10,Loyal,Promising
1011,2,4,4,10,Loyal,Promising
1013,3,4,3,10,Loyal,Promising
1017,5,4,1,10,Loyal,Promising
1021,2,4,4,10,Loyal,Promising
1023,3,4,3,10,Loyal,Promising
1028,2,4,4,10,Loyal,Promising
1029,2,3,5,10,Loyal,Promising
1034,4,3,3,10,Loyal,Promising
1036,5,4,1,10,Loyal,Promising
1041,4,3,3,10,Loyal,Promising
1047,5,4,1,10,Loyal,Promising
1051,4,4,2,10,Loyal,Promising
1053,5,2,3,10,Loyal,Promising
1054,3,4,3,10,Loyal,Promising
1055,2,4,4,10,Loyal,Promising
1088,2,4,4,10,Loyal,Promising
1091,2,4,4,10,Loyal,Promising
1092,2,4,4,10,Loyal,Promising
1094,3,4,3,10,Loyal,Promising
1106,5,3,2,10,Loyal,Promising
1111,2,4,4,10,Loyal,Promising
1127,5,3,2,10,Loyal,Promising
1134,4,3,3,10,Loyal,Promising
1139,2,4,4,10,Loyal,Promising
1158,2,4,4,10,Loyal,Promising
1159,3,4,3,10,Loyal,Promising
1161,3,4,3,10,Loyal,Promising
1169,1,5,4,10,Loyal,Promising
1175,3,3,4,10,Loyal,Promising
1185,3,3,4,10,Loyal,Promising
1187,3,4,3,10,Loyal,Promising
1194,5,4,1,10,Loyal,Promising
1196,5,4,1,10,Loyal,Promising
1204,1,5,4,10,Loyal,Promising
1211,3,3,4,10,Loyal,Promising
1225,1,4,5,10,Loyal,Promising
1230,3,4,3,10,Loyal,Promising
1231,1,4,5,10,Loyal,Promising
1245,3,4,3,10,Loyal,Promising
1249,3,3,4,10,Loyal,Promising
1253,2,4,4,10,Loyal,Promising
1257,4,3,3,10,Loyal,Promising
1258,2,4,4,10,Loyal,Promising
1264,1,4,5,10,Loyal,Promising
1266,4,3,3,10,Loyal,Promising
1271,5,4,1,10,Loyal,Promising
1281,3,4,3,10,Loyal,Promising
1286,2,4,4,10,Loyal,Promising
1292,2,4,4,10,Loyal,Promising
1297,1,4,5,10,Loyal,Promising
1303,3,4,3,10,Loyal,Promising
1308,5,4,1,10,Loyal,Promising
1322,2,4,4,10,Loyal,Promising
1336,2,4,4,10,Loyal,Promising
1337,1,4,5,10,Loyal,Promising
1342,3,4,3,10,Loyal,Promising
1344,3,4,3,10,Loyal,Promising
1345,2,4,4,10,Loyal,Promising
1347,3,4,3,10,Loyal,Promising
1354,2,5,3,10,Loyal,Promising
1361,2,4,4,10,Loyal,Promising
1367,4,4,2,10,Loyal,Promising
1371,2,4,4,10,Loyal,Promising
1376,3,4,3,10,Loyal,Promising
1383,3,3,4,10,Loyal,Promising
1385,2,4,4,10,Loyal,Promising
1394,4,3,3,10,Loyal,Promising
1397,5,4,1,10,Loyal,Promising
1399,3,4,3,10,Loyal,Promising
1406,2,4,4,10,Loyal,Promising
1409,2,4,4,10,Loyal,Promising
1410,4,4,2,10,Loyal,Promising
1414,4,4,2,10,Loyal,Promising
1417,3,4,3,10,Loyal,Promising
1420,2,4,4,10,Loyal,Promising
1421,3,3,4,10,Loyal,Promising
1424,2,4,4,10,Loyal,Promising
1425,2,4,4,10,Loyal,Promising
1432,3,4,3,10,Loyal,Promising
1438,3,4,3,10,Loyal,Promising
1444,5,3,2,10,Loyal,Promising
1450,2,4,4,10,Loyal,Promising
1466,3,3,4,10,Loyal,Promising
1472,5,3,2,10,Loyal,Promising
1478,2,4,4,10,Loyal,Promising
1497,4,3,3,10,Loyal,Promising
1503,2,4,4,10,Loyal,Promising
1510,1,4,5,10,Loyal,Promising
1514,5,4,1,10,Loyal,Promising
1515,5,2,3,10,Loyal,Promising
1521,3,4,3,10,Loyal,Promising
1523,2,4,4,10,Loyal,Promising
1533,5,4,1,10,Loyal,Promising
1534,1,4,5,10,Loyal,Promising
1535,1,4,5,10,Loyal,Promising
1538,2,4,4,10,Loyal,Promising
1543,2,4,4,10,Loyal,Promising
1544,2,4,4,10,Loyal,Promising
1545,1,4,5,10,Loyal,Promising
1555,4,4,2,10,Loyal,Promising
1559,5,2,3,10,Loyal,Promising
1574,1,4,5,10,Loyal,Promising
1577,4,3,3,10,Loyal,Promising
1579,3,3,4,10,Loyal,Promising
1587,5,3,2,10,Loyal,Promising
1598,3,3,4,10,Loyal,Promising
1599,3,4,3,10,Loyal,Promising
1600,1,4,5,10,Loyal,Promising
1611,3,3,4,10,Loyal,Promising
1613,4,4,2,10,Loyal,Promising
1624,3,4,3,10,Loyal,Promising
1626,3,4,3,10,Loyal,Promising
1628,1,4,5,10,Loyal,Promising
1629,4,3,3,10,Loyal,Promising
1633,2,4,4,10,Loyal,Promising
1640,5,3,2,10,Loyal,Promising
1644,5,2,3,10,Loyal,Promising
1650,2,4,4,10,Loyal,Promising
1652,1,4,5,10,Loyal,Promising
1656,3,4,3,10,Loyal,Promising
1660,3,4,3,10,Loyal,Promising
1666,2,4,4,10,Loyal,Promising
1676,2,4,4,10,Loyal,Promising
1681,2,4,4,10,Loyal,Promising
1683,3,4,3,10,Loyal,Promising
1686,1,4,5,10,Loyal,Promising
1690,2,4,4,10,Loyal,Promising
1695,2,4,4,10,Loyal,Promising
1702,2,4,4,10,Loyal,Promising
1704,1,4,5,10,Loyal,Promising
1705,5,4,1,10,Loyal,Promising
1712,2,4,4,10,Loyal,Promising
1715,2,4,4,10,Loyal,Promising
1716,5,4,1,10,Loyal,Promising
1717,4,3,3,10,Loyal,Promising
1718,4,3,3,10,Loyal,Promising
1721,3,4,3,10,Loyal,Promising
1726,5,3,2,10,Loyal,Promising
1733,2,4,4,10,Loyal,Promising
1749,3,4,3,10,Loyal,Promising
1751,2,4,4,10,Loyal,Promising
1760,2,4,4,10,Loyal,Promising
1766,3,4,3,10,Loyal,Promising
1773,2,4,4,10,Loyal,Promising
1790,3,4,3,10,Loyal,Promising
1793,4,4,2,10,Loyal,Promising
1795,3,4,3,10,Loyal,Promising
1798,3,4,3,10,Loyal,Promising
1803,3,4,3,10,Loyal,Promising
1807,2,4,4,10,Loyal,Promising
1809,2,4,4,10,Loyal,Promising
1816,4,3,3,10,Loyal,Promising
1834,3,4,3,10,Loyal,Promising
1837,2,4,4,10,Loyal,Promising
1841,4,3,3,10,Loyal,Promising
1854,5,4,1,10,Loyal,Promising
1855,2,4,4,10,Loyal,Promising
1857,4,3,3,10,Loyal,Promising
1864,4,4,2,10,Loyal,Promising
1866,2,4,4,10,Loyal,Promising
1878,3,3,4,10,Loyal,Promising
1881,2,4,4,10,Loyal,Promising
1887,5,3,2,10,Loyal,Promising
1890,1,4,5,10,Loyal,Promising
1891,4,4,2,10,Loyal,Promising
1895,2,4,4,10,Loyal,Promising
1910,1,4,5,10,Loyal,Promising
1911,2,4,4,10,Loyal,Promising
1916,3,4,3,10,Loyal,Promising
1918,1,4,5,10,Loyal,Promising
1924,2,4,4,10,Loyal,Promising
1928,2,4,4,10,Loyal,Promising
1931,5,2,3,10,Loyal,Promising
1951,2,4,4,10,Loyal,Promising
1952,3,3,4,10,Loyal,Promising
1954,2,4,4,10,Loyal,Promising
1956,5,3,2,10,Loyal,Promising
1958,2,4,4,10,Loyal,Promising
1975,4,4,2,10,Loyal,Promising
1978,2,4,4,10,Loyal,Promising
1982,2,4,4,10,Loyal,Promising
1986,2,4,4,10,Loyal,Promising
1987,4,3,3,10,Loyal,Promising
1993,4,4,2,10,Loyal,Promising
1995,1,4,5,10,Loyal,Promising
2010,4,3,3,10,Loyal,At Risk
2012,4,3,3,10,Loyal,At Risk
2014,1,4,5,10,Loyal,At Risk
2015,3,3,4,10,Loyal,At Risk
2017,2,4,4,10,Loyal,At Risk
2023,3,3,4,10,Loyal,At Risk
2024,5,4,1,10,Loyal,At Risk
2030,2,4,4,10,Loyal,At Risk
2033,4,3,3,10,Loyal,At Risk
2039,5,2,3,10,Loyal,At Risk
2041,3,3,4,10,Loyal,At Risk
2045,5,4,1,10,Loyal,At Risk
2050,3,4,3,10,Loyal,At Risk
2059,3,4,3,10,Loyal,At Risk
2060,5,2,3,10,Loyal,At Risk
2071,4,3,3,10,Loyal,At Risk
2072,5,2,3,10,Loyal,At Risk
2086,4,3,3,10,Loyal,At Risk
2099,2,4,4,10,Loyal,At Risk
2108,5,2,3,10,Loyal,At Risk
2109,3,3,4,10,Loyal,At Risk
2110,3,3,4,10,Loyal,At Risk
2118,5,2,3,10,Loyal,At Risk
2120,3,4,3,10,Loyal,At Risk
2132,3,3,4,10,Loyal,At Risk
2136,3,4,3,10,Loyal,At Risk
2149,5,3,2,10,Loyal,At Risk
2152,2,4,4,10,Loyal,At Risk
2153,2,4,4,10,Loyal,At Risk
2157,3,3,4,10,Loyal,At Risk
2161,5,3,2,10,Loyal,At Risk
2163,4,3,3,10,Loyal,At Risk
2195,3,3,4,10,Loyal,At Risk
2203,4,3,3,10,Loyal,At Risk
2209,5,3,2,10,Loyal,At Risk
2223,3,3,4,10,Loyal,At Risk
2228,3,3,4,10,Loyal,At Risk
2240,4,2,4,10,Loyal,At Risk
2242,5,2,3,10,Loyal,At Risk
2254,2,4,4,10,Loyal,At Risk
2264,1,4,5,10,Loyal,At Risk
2273,2,4,4,10,Loyal,At Risk
2285,3,3,4,10,Loyal,At Risk
2289,3,3,4,10,Loyal,At Risk
2290,5,2,3,10,Loyal,At Risk
2291,3,3,4,10,Loyal,At Risk
2297,4,2,4,10,Loyal,At Risk
2308,3,3,4,10,Loyal,At Risk
2309,3,3,4,10,Loyal,At Risk
2312,4,2,4,10,Loyal,At Risk
2317,4,3,3,10,Loyal,At Risk
2322,2,4,4,10,Loyal,At Risk
2331,2,4,4,10,Loyal,At Risk
2344,2,4,4,10,Loyal,At Risk
2350,3,3,4,10,Loyal,At Risk
2351,3,4,3,10,Loyal,At Risk
2361,3,3,4,10,Loyal,At Risk
2371,4,2,4,10,Loyal,At Risk
2383,2,4,4,10,Loyal,At Risk
2388,5,3,2,10,Loyal,At Risk
2391,5,3,2,10,Loyal,At Risk
2402,3,3,4,10,Loyal,At Risk
2410,5,3,2,10,Loyal,At Risk
2411,4,3,3,10,Loyal,At Risk
2414,2,4,4,10,Loyal,At Risk
2415,2,4,4,10,Loyal,At Risk
2418,5,3,2,10,Loyal,At Risk
2420,5,4,1,10,Loyal,At Risk
2421,2,4,4,10,Loyal,At Risk
2431,2,4,4,10,Loyal,At Risk
2434,3,4,3,10,Loyal,At Risk
2439,5,1,4,10,Loyal,At Risk
2446,4,2,4,10,Loyal,At Risk
2447,3,3,4,10,Loyal,At Risk
2450,4,3,3,10,Loyal,At Risk
2453,2,4,4,10,Loyal,At Risk
2458,4,3,3,10,Loyal,At Risk
2467,2,4,4,10,Loyal,At Risk
2474,5,3,2,10,Loyal,At Risk
2476,3,3,4,10,Loyal,At Risk
2478,3,3,4,10,Loyal,At Risk
2495,5,2,3,10,Loyal,At Risk
2508,5,2,3,10,Loyal,At Risk
2510,5,2,3,10,Loyal,At Risk
2514,2,4,4,10,Loyal,At Risk
2516,3,4,3,10,Loyal,At Risk
2517,4,3,3,10,Loyal,At Risk
2527,2,4,4,10,Loyal,At Risk
2533,5,3,2,10,Loyal,At Risk
2545,2,4,4,10,Loyal,At Risk
2546,5,2,3,10,Loyal,At Risk
2547,2,4,4,10,Loyal,At Risk
2548,3,3,4,10,Loyal,At Risk
2557,5,3,2,10,Loyal,At Risk
2568,3,4,3,10,Loyal,At Risk
2580,3,4,3,10,Loyal,At Risk
2584,3,3,4,10,Loyal,At Risk
2592,4,3,3,10,Loyal,At Risk
2603,3,3,4,10,Loyal,At Risk
2604,3,3,4,10,Loyal,At Risk
2626,4,3,3,10,Loyal,At Risk
2633,4,3,3,10,Loyal,At Risk
2643,5,3,2,10,Loyal,At Risk
2645,2,4,4,10,Loyal,At Risk
2657,4,3,3,10,Loyal,At Risk
2678,4,3,3,10,Loyal,At Risk
2688,4,3,3,10,Loyal,At Risk
2690,4,3,3,10,Loyal,At Risk
2695,2,4,4,10,Loyal,At Risk
2701,2,4,4,10,Loyal,At Risk
2712,2,4,4,10,Loyal,At Risk
2737,4,3,3,10,Loyal,At Risk
2741,4,3,3,10,Loyal,At Risk
2745,5,2,3,10,Loyal,At Risk
2754,2,4,4,10,Loyal,At Risk
2757,3,3,4,10,Loyal,At Risk
2773,2,4,4,10,Loyal,At Risk
2775,3,3,4,10,Loyal,At Risk
2791,1,4,5,10,Loyal,At Risk
2797,3,3,4,10,Loyal,At Risk
2805,2,4,4,10,Loyal,At Risk
2806,5,2,3,10,Loyal,At Risk
2807,5,1,4,10,Loyal,At Risk
2813,5,4,1,10,Loyal,At Risk
2821,4,3,3,10,Loyal,At Risk
2825,2,4,4,10,Loyal,At Risk
2826,2,4,4,10,Loyal,At Risk
2850,1,4,5,10,Loyal,At Risk
2861,3,3,4,10,Loyal,At Risk
2862,4,2,4,10,Loyal,At Risk
2864,4,3,3,10,Loyal,At Risk
2869,4,3,3,10,Loyal,At Risk
2874,4,3,3,10,Loyal,At Risk
2876,5,3,2,10,Loyal,At Risk
2880,5,4,1,10,Loyal,At Risk
2886,5,2,3,10,Loyal,At Risk
2888,4,3,3,10,Loyal,At Risk
2890,5,3,2,10,Loyal,At Risk
2897,2,4,4,10,Loyal,At Risk
2904,4,3,3,10,Loyal,At Risk
2911,4,3,3,10,Loyal,At Risk
2914,2,4,4,10,Loyal,At Risk
2918,3,3,4,10,Loyal,At Risk
2935,3,3,4,10,Loyal,At Risk
2946,5,2,3,10,Loyal,At Risk
2950,5,2,3,10,Loyal,At Risk
2955,2,4,4,10,Loyal,At Risk
2964,3,3,4,10,Loyal,At Risk
2967,3,3,4,10,Loyal,At Risk
2974,3,3,4,10,Loyal,At Risk
2978,3,3,4,10,Loyal,At Risk
2983,2,4,4,10,Loyal,At Risk
2991,3,3,4,10,Loyal,At Risk
2996,5,1,4,10,Loyal,At Risk
3005,3,3,4,10,Loyal,At Risk
3013,4,3,3,10,Loyal,At Risk
3015,3,3,4,10,Loyal,At Risk
3026,3,3,4,10,Loyal,At Risk
3031,4,3,3,10,Loyal,At Risk
3037,4,3,3,10,Loyal,At Risk
3047,2,4,4,10,Loyal,At Risk
3052,3,3,4,10,Loyal,At Risk
3055,2,4,4,10,Loyal,At Risk
3057,3,3,4,10,Loyal,At Risk
3074,4,3,3,10,Loyal,At Risk
3077,3,3,4,10,Loyal,At Risk
3081,5,3,2,10,Loyal,At Risk
3087,4,3,3,10,Loyal,At Risk
3089,3,3,4,10,Loyal,At Risk
3097,5,2,3,10,Loyal,At Risk
3105,2,4,4,10,Loyal,At Risk
3122,3,3,4,10,Loyal,At Risk
3123,4,4,2,10,Loyal,At Risk
3129,3,4,3,10,Loyal,At Risk
3133,5,2,3,10,Loyal,At Risk
3141,3,3,4,10,Loyal,At Risk
3144,4,4,2,10,Loyal,At Risk
3148,5,3,2,10,Loyal,At Risk
3149,2,4,4,10,Loyal,At Risk
3154,5,2,3,10,Loyal,At Risk
3168,4,3,3,10,Loyal,At Risk
3169,3,3,4,10,Loyal,At Risk
3174,4,3,3,10,Loyal,At Risk
3183,3,3,4,10,Loyal,At Risk
3192,3,4,3,10,Loyal,At Risk
3195,5,4,1,10,Loyal,At Risk
3196,3,3,4,10,Loyal,At Risk
3202,4,3,3,10,Loyal,At Risk
3212,3,3,4,10,Loyal,At Risk
3220,2,4,4,10,Loyal,At Risk
3222,2,4,4,10,Loyal,At Risk
3230,4,3,3,10,Loyal,At Risk
3232,3,3,4,10,Loyal,At Risk
3238,4,3,3,10,Loyal,At Risk
3242,3,3,4,10,Loyal,At Risk
3277,5,1,4,10,Loyal,Hibernating
3314,5,3,2,10,Loyal,Hibernating
3321,5,2,3,10,Loyal,Hibernating
3322,4,3,3,10,Loyal,Hibernating
3323,5,2,3,10,Loyal,Hibernating
3324,5,2,3,10,Loyal,Hibernating
3373,5,2,3,10,Loyal,Hibernating
3376,5,2,3,10,Loyal,Hibernating
3384,5,2,3,10,Loyal,Hibernating
3394,4,3,3,10,Loyal,Hibernating
3398,5,2,3,10,Loyal,Hibernating
3403,5,2,3,10,Loyal,Hibernating
3470,5,3,2,10,Loyal,Hibernating
3495,4,2,4,10,Loyal,Hibernating
3499,5,2,3,10,Loyal,Hibernating
3528,5,1,4,10,Loyal,Hibernating
3555,5,2,3,10,Loyal,Hibernating
3560,4,3,3,10,Loyal,Hibernating
3577,5,2,3,10,Loyal,Hibernating
3581,5,2,3,10,Loyal,Hibernating
3593,5,3,2,10,Loyal,Hibernating
3627,5,2,3,10,Loyal,Hibernating
3641,4,3,3,10,Loyal,Hibernating
3692,5,2,3,10,Loyal,Hibernating
3700,5,2,3,10,Loyal,Hibernating
3750,3,3,4,10,Loyal,Hibernating
3758,5,2,3,10,Loyal,Hibernating
3820,5,2,3,10,Loyal,Hibernating
3826,4,2,4,10,Loyal,Hibernating
3911,5,2,3,10,Loyal,Hibernating
4064,4,3,3,10,Loyal,Hibernating
4074,4,3,3,10,Loyal,Hibernating
4076,5,2,3,10,Loyal,Hibernating
4094,5,2,3,10,Loyal,Hibernating
4128,4,2,4,10,Loyal,Hibernating
4131,3,3,4,10,Loyal,Hibernating
4139,4,3,3,10,Loyal,Hibernating
4152,4,2,4,10,Loyal,Hibernating
4160,4,3,3,10,Loyal,Hibernating
4162,3,3,4,10,Loyal,Hibernating
4215,5,3,2,10,Loyal,Hibernating
4221,4,2,4,10,Loyal,Hibernating
4228,4,2,4,10,Loyal,Hibernating
4238,5,2,3,10,Loyal,Hibernating
4252,4,3,3,10,Loyal,Hibernating
4261,4,3,3,10,Loyal,Hibernating
4287,5,2,3,10,Loyal,Hibernating
4293,5,2,3,10,Loyal,Hibernating
4305,4,3,3,10,Loyal,Hibernating
4358,4,3,3,10,Loyal,Hibernating
4382,5,2,3,10,Loyal,Hibernating
4392,5,2,3,10,Loyal,Hibernating
4434,5,2,3,10,Loyal,Hibernating
4439,5,2,3,10,Loyal,Hibernating
4461,3,3,4,10,Loyal,Hibernating
4474,5,2,3,10,Loyal,Hibernating
4483,5,2,3,10,Loyal,Hibernating
4499,5,2,3,10,Loyal,Hibernating
4518,5,2,3,10,Loyal,Hibernating
4546,5,2,3,10,Loyal,Hibernating
4592,5,2,3,10,Loyal,Hibernating
4638,5,1,4,10,Loyal,Hibernating
4700,5,2,3,10,Loyal,Hibernating
4703,4,2,4,10,Loyal,Hibernating
4717,5,2,3,10,Loyal,Hibernating
4773,5,2,3,10,Loyal,Hibernating
4778,3,3,4,10,Loyal,Hibernating
4794,5,1,4,10,Loyal,Hibernating
4801,5,2,3,10,Loyal,Hibernating
4860,5,2,3,10,Loyal,Hibernating
4872,5,2,3,10,Loyal,Hibernating
4886,5,1,4,10,Loyal,Hibernating
4907,3,3,4,10,Loyal,Hibernating
