player_id,signup_date,country,device,deposit_channel,segment,vip_eligible,age_group
2803,2023-05-11,BG,mobile,ewallet,At Risk,False,26-35
2804,2023-02-06,RO,mobile,bank_transfer,At Risk,False,18-25
2805,2023-08-05,HR,mobile,card,At Risk,False,18-25
2806,2024-09-10,MT,mobile,ewallet,At Risk,False,36-45
2807,2024-08-22,LV,mobile,card,At Risk,False,26-35
2808,2024-08-06,LT,mobile,crypto,At Risk,False,26-35
2809,2024-06-22,DE,mobile,ewallet,At Risk,False,26-35
2810,2023-10-19,UA,desktop,ewallet,At Risk,False,36-45
2811,2023-09-22,DE,mobile,bank_transfer,At Risk,False,46+
2812,2023-01-06,CY,tablet,bank_transfer,At Risk,False,18-25
2813,2024-08-04,EE,desktop,card,At Risk,False,26-35
2814,2023-04-29,LT,desktop,card,At Risk,False,26-35
2815,2023-01-09,MT,mobile,bank_transfer,At Risk,False,26-35
2816,2023-01-24,HU,mobile,card,At Risk,False,18-25
2817,2024-08-25,UA,desktop,bank_transfer,At Risk,False,26-35
2818,2024-02-26,DE,mobile,bank_transfer,At Risk,False,18-25
2819,2023-09-29,PL,mobile,card,At Risk,False,18-25
2820,2024-08-15,CZ,desktop,card,At Risk,False,46+
2821,2024-06-04,MT,desktop,bank_transfer,At Risk,False,26-35
2822,2023-01-29,LT,mobile,card,At Risk,False,36-45
2823,2024-03-07,RO,mobile,card,At Risk,False,26-35
2824,2024-07-05,RO,mobile,bank_transfer,At Risk,False,26-35
2825,2023-08-15,BG,desktop,ewallet,At Risk,False,36-45
2826,2023-05-25,EE,mobile,crypto,At Risk,False,26-35
2827,2024-04-26,UA,mobile,ewallet,At Risk,False,26-35
2828,2023-11-19,EE,desktop,bank_transfer,At Risk,False,36-45
2829,2023-09-24,DE,desktop,card,At Risk,False,18-25
2830,2024-03-19,LT,desktop,bank_transfer,At Risk,False,26-35
2831,2023-01-03,HU,mobile,ewallet,At Risk,False,26-35
2832,2024-03-29,RO,desktop,card,At Risk,False,36-45
2833,2024-08-20,RO,mobile,card,At Risk,False,26-35
2834,2024-07-23,HU,desktop,card,At Risk,False,18-25
2835,2024-05-18,MT,mobile,bank_transfer,At Risk,False,26-35
2836,2024-07-24,PL,mobile,card,At Risk,False,46+
2837,2024-04-12,EE,mobile,ewallet,At Risk,False,26-35
2838,2024-03-01,DE,mobile,bank_transfer,At Risk,False,26-35
2839,2023-02-17,HR,desktop,card,At Risk,False,26-35
2840,2023-05-12,RO,mobile,ewallet,At Risk,False,36-45
2841,2024-01-31,BG,mobile,ewallet,At Risk,False,26-35
2842,2024-08-01,RO,mobile,card,At Risk,False,36-45
2843,2024-02-22,LT,desktop,bank_transfer,At Risk,False,18-25
2844,2023-06-04,SK,tablet,ewallet,At Risk,False,26-35
2845,2023-07-16,CZ,mobile,ewallet,At Risk,False,18-25
2846,2024-03-11,PL,mobile,card,At Risk,False,26-35
2847,2024-05-12,UA,mobile,crypto,At Risk,False,18-25
2848,2023-10-16,LV,mobile,card,At Risk,False,36-45
2849,2024-05-21,DE,mobile,ewallet,At Risk,False,18-25
2850,2023-04-25,HU,tablet,card,At Risk,False,36-45
2851,2024-08-17,HR,desktop,ewallet,At Risk,False,18-25
2852,2023-03-12,BG,mobile,card,At Risk,False,18-25
2853,2023-08-17,IE,desktop,bank_transfer,At Risk,False,46+
2854,2024-09-23,HR,desktop,ewallet,At Risk,False,26-35
2855,2023-12-24,PL,mobile,card,At Risk,False,26-35
2856,2023-08-03,SK,mobile,card,At Risk,False,26-35
2857,2023-01-14,MT,mobile,card,At Risk,False,26-35
2858,2023-07-17,SK,desktop,ewallet,At Risk,False,18-25
2859,2023-10-28,LV,mobile,card,At Risk,False,26-35
2860,2023-01-24,HU,tablet,card,At Risk,False,26-35
2861,2023-10-18,CZ,mobile,card,At Risk,False,18-25
2862,2024-04-09,EE,tablet,card,At Risk,False,36-45
2863,2023-12-21,SK,mobile,ewallet,At Risk,False,18-25
2864,2024-05-22,LV,mobile,card,At Risk,False,46+
2865,2024-01-12,IE,mobile,crypto,At Risk,False,18-25
2866,2023-05-18,HU,desktop,bank_transfer,At Risk,False,26-35
2867,2023-07-19,CZ,desktop,card,At Risk,False,46+
2868,2024-04-25,PL,tablet,ewallet,At Risk,False,36-45
2869,2024-03-26,DE,mobile,card,At Risk,False,26-35
2870,2023-12-01,CY,desktop,bank_transfer,At Risk,False,26-35
2871,2024-03-19,PL,desktop,card,At Risk,False,46+
2872,2023-10-29,HU,desktop,card,At Risk,False,18-25
2873,2023-07-24,DE,mobile,ewallet,At Risk,False,18-25
2874,2024-03-17,IE,mobile,card,At Risk,False,36-45
2875,2023-10-30,LV,desktop,bank_transfer,At Risk,False,36-45
2876,2024-09-13,HU,mobile,bank_transfer,At Risk,False,46+
2877,2023-03-01,PL,tablet,card,At Risk,False,18-25
2878,2023-09-11,MT,mobile,crypto,At Risk,False,26-35
2879,2023-08-29,LT,mobile,ewallet,At Risk,False,26-35
2880,2024-05-27,CY,mobile,ewallet,At Risk,False,36-45
2881,2023-08-30,RO,mobile,card,At Risk,False,46+
2882,2023-11-26,LT,desktop,ewallet,At Risk,False,36-45
2883,2024-07-26,RO,mobile,bank_transfer,At Risk,False,36-45
2884,2024-06-14,LV,mobile,card,At Risk,False,36-45
2885,2023-03-15,PL,desktop,card,At Risk,False,46+
2886,2024-07-09,HR,mobile,card,At Risk,False,46+
2887,2024-05-03,HR,tablet,ewallet,At Risk,False,36-45
2888,2024-05-08,SK,mobile,card,At Risk,False,46+
2889,2023-11-09,IE,mobile,card,At Risk,False,26-35
2890,2024-07-04,SK,mobile,ewallet,At Risk,False,18-25
2891,2023-01-01,CY,tablet,bank_transfer,At Risk,False,26-35
2892,2023-10-07,DE,mobile,card,At Risk,False,26-35
2893,2023-07-29,LV,mobile,card,At Risk,False,26-35
2894,2023-02-27,LV,mobile,crypto,At Risk,False,18-25
2895,2023-07-01,IE,desktop,card,At Risk,False,26-35
2896,2023-09-03,LV,desktop,bank_transfer,At Risk,False,18-25
2897,2023-07-20,LT,desktop,card,At Risk,False,18-25
2898,2024-04-15,DE,mobile,ewallet,At Risk,False,26-35
2899,2024-07-20,MT,mobile,crypto,At Risk,False,18-25
2900,2023-03-30,RO,mobile,card,At Risk,False,36-45
2901,2023-01-10,HR,desktop,card,At Risk,False,26-35
2902,2023-11-01,CZ,mobile,card,At Risk,False,26-35
2903,2023-02-20,PL,mobile,ewallet,At Risk,False,18-25
2904,2024-05-20,CZ,desktop,card,At Risk,False,26-35
2905,2023-01-01,MT,tablet,crypto,At Risk,False,36-45
2906,2023-03-10,DE,desktop,card,At Risk,False,26-35
2907,2024-09-05,CZ,desktop,card,At Risk,False,18-25
2908,2023-07-23,MT,desktop,card,At Risk,False,36-45
2909,2023-10-31,HU,desktop,ewallet,At Risk,False,36-45
2910,2023-06-21,UA,mobile,card,At Risk,False,18-25
2911,2024-04-22,RO,desktop,card,At Risk,False,26-35
2912,2023-02-26,HR,mobile,crypto,At Risk,False,18-25
2913,2024-01-31,EE,mobile,card,At Risk,False,46+
2914,2023-07-15,RO,mobile,bank_transfer,At Risk,False,36-45
2915,2023-02-02,HU,desktop,ewallet,At Risk,False,26-35
2916,2024-06-01,MT,mobile,ewallet,At Risk,False,26-35
2917,2023-01-25,HR,mobile,card,At Risk,False,26-35
2918,2023-11-24,DE,mobile,card,At Risk,False,18-25
2919,2023-01-12,EE,desktop,bank_transfer,At Risk,False,36-45
2920,2023-12-28,IE,mobile,card,At Risk,False,36-45
2921,2023-10-01,PL,desktop,bank_transfer,At Risk,False,36-45
2922,2024-05-28,PL,desktop,ewallet,At Risk,False,36-45
2923,2024-01-24,SK,mobile,card,At Risk,False,26-35
2924,2023-02-17,BG,desktop,card,At Risk,False,26-35
2925,2024-07-19,LV,mobile,ewallet,At Risk,False,18-25
2926,2024-05-15,LV,mobile,card,At Risk,False,26-35
2927,2023-08-19,HU,mobile,card,At Risk,False,26-35
2928,2023-01-03,HR,desktop,card,At Risk,False,26-35
2929,2024-06-01,BG,tablet,ewallet,At Risk,False,46+
2930,2023-01-25,MT,desktop,card,At Risk,False,36-45
2931,2023-04-22,BG,desktop,card,At Risk,False,26-35
2932,2023-07-16,CY,desktop,ewallet,At Risk,False,46+
2933,2023-03-16,EE,mobile,card,At Risk,False,26-35
2934,2023-02-12,PL,mobile,card,At Risk,False,36-45
2935,2024-01-11,DE,desktop,ewallet,At Risk,False,36-45
2936,2023-05-23,RO,mobile,card,At Risk,False,18-25
2937,2023-04-09,LT,mobile,card,At Risk,False,46+
2938,2024-04-21,PL,desktop,ewallet,At Risk,False,26-35
2939,2024-03-27,HU,mobile,card,At Risk,False,46+
2940,2024-09-03,HU,desktop,bank_transfer,At Risk,False,18-25
2941,2023-04-28,LT,desktop,ewallet,At Risk,False,26-35
2942,2023-07-15,HR,mobile,bank_transfer,At Risk,False,36-45
2943,2024-07-03,RO,desktop,crypto,At Risk,False,26-35
2944,2023-09-29,DE,desktop,bank_transfer,At Risk,False,26-35
2945,2023-08-16,IE,desktop,bank_transfer,At Risk,False,18-25
2946,2024-07-10,CY,desktop,card,At Risk,False,18-25
2947,2023-10-06,MT,desktop,crypto,At Risk,False,36-45
2948,2023-11-09,HR,desktop,card,At Risk,False,26-35
2949,2023-09-13,LT,mobile,ewallet,At Risk,False,26-35
2950,2024-09-15,EE,mobile,bank_transfer,At Risk,False,18-25
2951,2023-11-30,DE,mobile,card,At Risk,False,26-35
2952,2023-01-02,MT,desktop,card,At Risk,False,36-45
2953,2024-03-22,DE,mobile,card,At Risk,False,46+
2954,2023-12-22,BG,desktop,crypto,At Risk,False,26-35
2955,2023-06-21,HR,desktop,crypto,At Risk,False,18-25
2956,2024-04-03,IE,tablet,card,At Risk,False,36-45
2957,2023-10-27,CY,desktop,card,At Risk,False,36-45
2958,2023-12-15,UA,mobile,bank_transfer,At Risk,False,26-35
2959,2024-07-05,CY,mobile,bank_transfer,At Risk,False,26-35
2960,2024-04-20,PL,desktop,bank_transfer,At Risk,False,36-45
2961,2023-10-05,HR,mobile,card,At Risk,False,36-45
2962,2024-06-10,DE,mobile,card,At Risk,False,36-45
2963,2023-08-21,SK,mobile,crypto,At Risk,False,26-35
2964,2023-10-06,DE,mobile,card,At Risk,False,26-35
2965,2023-07-08,DE,desktop,bank_transfer,At Risk,False,26-35
2966,2024-04-09,RO,mobile,card,At Risk,False,36-45
2967,2023-11-13,IE,mobile,ewallet,At Risk,False,36-45
2968,2024-01-29,LV,mobile,bank_transfer,At Risk,False,36-45
2969,2024-03-31,CZ,mobile,bank_transfer,At Risk,False,46+
2970,2023-04-02,RO,desktop,bank_transfer,At Risk,False,36-45
2971,2024-01-15,HR,mobile,card,At Risk,False,46+
2972,2023-10-09,IE,desktop,crypto,At Risk,False,18-25
2973,2024-02-14,SK,desktop,card,At Risk,False,18-25
2974,2023-11-20,CY,desktop,bank_transfer,At Risk,False,36-45
2975,2023-11-03,PL,mobile,card,At Risk,False,18-25
2976,2023-06-20,SK,mobile,card,At Risk,False,46+
2977,2024-09-29,CZ,mobile,card,At Risk,False,36-45
2978,2023-10-29,LT,mobile,card,At Risk,False,26-35
2979,2024-01-05,HR,desktop,bank_transfer,At Risk,False,18-25
2980,2023-06-18,SK,desktop,card,At Risk,False,36-45
2981,2023-07-10,DE,desktop,card,At Risk,False,26-35
2982,2023-01-03,LT,mobile,crypto,At Risk,False,26-35
2983,2023-06-01,SK,desktop,card,At Risk,False,26-35
2984,2024-08-07,EE,mobile,crypto,At Risk,False,36-45
2985,2024-08-28,HR,mobile,ewallet,At Risk,False,18-25
2986,2023-12-15,PL,mobile,card,At Risk,False,26-35
2987,2024-03-16,HR,desktop,card,At Risk,False,26-35
2988,2024-07-26,LT,desktop,bank_transfer,At Risk,False,18-25
2989,2024-08-08,DE,desktop,crypto,At Risk,False,36-45
2990,2023-09-11,EE,mobile,ewallet,At Risk,False,26-35
2991,2023-11-19,EE,mobile,card,At Risk,False,26-35
2992,2024-07-05,DE,mobile,card,At Risk,False,26-35
2993,2023-01-08,DE,desktop,card,At Risk,False,18-25
2994,2024-05-06,LT,mobile,card,At Risk,False,18-25
2995,2024-07-24,EE,tablet,card,At Risk,False,36-45
2996,2024-07-27,LV,desktop,card,At Risk,False,36-45
2997,2023-03-27,IE,mobile,crypto,At Risk,False,36-45
2998,2023-03-24,EE,mobile,bank_transfer,At Risk,False,46+
2999,2024-02-25,RO,desktop,ewallet,At Risk,False,26-35
3000,2023-10-08,CY,desktop,bank_transfer,At Risk,False,36-45
3001,2023-04-27,IE,mobile,card,At Risk,False,36-45
3002,2023-08-23,EE,desktop,ewallet,At Risk,False,26-35
3003,2024-08-08,UA,mobile,ewallet,At Risk,False,26-35
3004,2023-02-24,CY,desktop,card,At Risk,False,26-35
3005,2023-11-09,CY,mobile,card,At Risk,False,36-45
3006,2024-08-11,UA,desktop,crypto,At Risk,False,46+
3007,2024-02-05,PL,mobile,bank_transfer,At Risk,False,46+
3008,2024-04-24,UA,mobile,crypto,At Risk,False,36-45
3009,2023-03-12,LT,mobile,bank_transfer,At Risk,False,18-25
3010,2023-03-12,MT,mobile,ewallet,At Risk,False,18-25
3011,2024-09-08,EE,desktop,ewallet,At Risk,False,26-35
3012,2023-08-11,SK,tablet,crypto,At Risk,False,26-35
3013,2024-06-04,LT,desktop,card,At Risk,False,36-45
3014,2023-04-13,CZ,desktop,card,At Risk,False,26-35
3015,2023-12-18,MT,desktop,card,At Risk,False,46+
3016,2023-12-07,EE,mobile,ewallet,At Risk,False,46+
3017,2023-05-11,BG,mobile,ewallet,At Risk,False,36-45
3018,2023-09-10,EE,mobile,bank_transfer,At Risk,False,36-45
3019,2024-04-03,LT,desktop,card,At Risk,False,18-25
3020,2023-05-03,UA,desktop,card,At Risk,False,46+
3021,2023-10-24,HU,mobile,card,At Risk,False,26-35
3022,2023-12-31,IE,desktop,bank_transfer,At Risk,False,36-45
3023,2023-09-10,LT,mobile,card,At Risk,False,36-45
3024,2023-09-27,HR,mobile,bank_transfer,At Risk,False,26-35
3025,2023-04-21,SK,desktop,bank_transfer,At Risk,False,46+
3026,2023-10-03,LT,mobile,bank_transfer,At Risk,False,18-25
3027,2023-05-01,SK,desktop,card,At Risk,False,36-45
3028,2024-06-01,HU,mobile,card,At Risk,False,26-35
3029,2023-02-17,CZ,desktop,ewallet,At Risk,False,36-45
3030,2023-02-15,MT,desktop,ewallet,At Risk,False,26-35
3031,2024-03-02,MT,mobile,crypto,At Risk,False,46+
3032,2023-03-17,LT,desktop,card,At Risk,False,18-25
3033,2023-04-29,BG,mobile,bank_transfer,At Risk,False,26-35
3034,2024-07-17,SK,mobile,bank_transfer,At Risk,False,46+
3035,2023-01-06,HU,mobile,card,At Risk,False,46+
3036,2024-05-12,PL,desktop,bank_transfer,At Risk,False,36-45
3037,2024-03-19,LV,mobile,ewallet,At Risk,False,36-45
3038,2023-06-01,UA,mobile,card,At Risk,False,46+
3039,2023-06-04,DE,desktop,card,At Risk,False,46+
3040,2024-02-11,HU,desktop,bank_transfer,At Risk,False,26-35
3041,2024-04-05,BG,desktop,ewallet,At Risk,False,46+
3042,2024-03-22,HU,desktop,card,At Risk,False,26-35
3043,2023-11-24,HU,mobile,card,At Risk,False,36-45
3044,2024-06-06,CZ,mobile,ewallet,At Risk,False,18-25
3045,2024-01-26,RO,mobile,bank_transfer,At Risk,False,36-45
3046,2023-08-03,EE,mobile,bank_transfer,At Risk,False,18-25
3047,2023-08-07,DE,tablet,ewallet,At Risk,False,26-35
3048,2024-03-25,RO,desktop,card,At Risk,False,18-25
3049,2023-03-15,CY,mobile,card,At Risk,False,36-45
3050,2023-04-26,LV,mobile,ewallet,At Risk,False,46+
3051,2023-05-01,RO,mobile,ewallet,At Risk,False,18-25
3052,2024-01-03,LV,mobile,bank_transfer,At Risk,False,36-45
3053,2023-11-29,CY,desktop,bank_transfer,At Risk,False,26-35
3054,2024-06-05,RO,desktop,ewallet,At Risk,False,26-35
3055,2023-07-08,BG,desktop,bank_transfer,At Risk,False,18-25
3056,2024-09-22,DE,mobile,ewallet,At Risk,False,18-25
3057,2023-11-16,MT,desktop,ewallet,At Risk,False,36-45
3058,2023-10-28,RO,desktop,card,At Risk,False,18-25
3059,2023-08-06,HR,mobile,bank_transfer,At Risk,False,46+
3060,2024-03-04,HR,desktop,bank_transfer,At Risk,False,36-45
3061,2023-05-06,PL,mobile,bank_transfer,At Risk,False,18-25
3062,2024-06-15,RO,desktop,card,At Risk,False,26-35
3063,2024-02-13,CZ,mobile,bank_transfer,At Risk,False,18-25
3064,2024-05-05,HU,mobile,card,At Risk,False,18-25
3065,2023-10-10,PL,tablet,ewallet,At Risk,False,36-45
3066,2024-09-23,SK,desktop,ewallet,At Risk,False,26-35
3067,2024-01-01,HU,desktop,crypto,At Risk,False,26-35
3068,2023-01-23,CZ,mobile,card,At Risk,False,26-35
3069,2023-01-19,DE,mobile,crypto,At Risk,False,36-45
3070,2024-04-06,PL,mobile,ewallet,At Risk,False,36-45
3071,2024-09-23,UA,mobile,ewallet,At Risk,False,26-35
3072,2023-11-27,SK,mobile,card,At Risk,False,26-35
3073,2024-10-01,BG,mobile,bank_transfer,At Risk,False,26-35
3074,2024-03-11,CY,desktop,bank_transfer,At Risk,False,46+
3075,2023-07-28,EE,mobile,bank_transfer,At Risk,False,18-25
3076,2024-07-30,BG,desktop,bank_transfer,At Risk,False,26-35
3077,2023-12-30,CZ,mobile,ewallet,At Risk,False,36-45
3078,2023-06-09,CY,mobile,card,At Risk,False,26-35
3079,2024-07-10,IE,mobile,card,At Risk,False,46+
3080,2024-01-10,DE,mobile,ewallet,At Risk,False,26-35
3081,2024-06-27,CY,desktop,card,At Risk,False,26-35
3082,2023-10-25,RO,tablet,ewallet,At Risk,False,36-45
3083,2023-02-13,IE,mobile,card,At Risk,False,46+
3084,2023-03-29,EE,desktop,bank_transfer,At Risk,False,46+
3085,2023-04-03,LV,desktop,card,At Risk,False,26-35
3086,2023-04-04,RO,tablet,ewallet,At Risk,False,18-25
3087,2024-05-29,CZ,desktop,card,At Risk,False,26-35
3088,2023-06-09,MT,desktop,card,At Risk,False,26-35
3089,2023-12-24,DE,tablet,card,At Risk,False,26-35
3090,2023-05-27,HU,mobile,ewallet,At Risk,False,18-25
3091,2024-02-05,HR,desktop,ewallet,At Risk,False,26-35
3092,2023-02-15,HU,mobile,crypto,At Risk,False,18-25
3093,2023-04-23,HU,mobile,card,At Risk,False,36-45
3094,2023-04-28,IE,desktop,bank_transfer,At Risk,False,36-45
3095,2024-08-19,SK,desktop,card,At Risk,False,26-35
3096,2023-10-05,HU,desktop,card,At Risk,False,18-25
3097,2024-08-28,UA,desktop,card,At Risk,False,36-45
3098,2023-08-09,PL,desktop,bank_transfer,At Risk,False,26-35
3099,2024-05-09,BG,mobile,crypto,At Risk,False,36-45
3100,2024-05-30,HR,mobile,ewallet,At Risk,False,26-35
3101,2023-05-31,HU,mobile,bank_transfer,At Risk,False,36-45
3102,2023-10-17,CZ,desktop,card,At Risk,False,36-45
3103,2023-03-10,CZ,desktop,bank_transfer,At Risk,False,26-35
3104,2024-03-15,EE,desktop,card,At Risk,False,18-25
3105,2023-09-15,RO,mobile,card,At Risk,False,18-25
3106,2023-12-16,UA,desktop,crypto,At Risk,False,26-35
3107,2024-07-29,UA,desktop,card,At Risk,False,46+
3108,2023-04-05,SK,desktop,card,At Risk,False,26-35
3109,2023-05-08,HU,desktop,card,At Risk,False,46+
3110,2023-08-03,EE,desktop,ewallet,At Risk,False,46+
3111,2024-07-21,IE,mobile,ewallet,At Risk,False,26-35
3112,2023-05-28,CY,mobile,card,At Risk,False,26-35
3113,2024-04-19,LT,mobile,bank_transfer,At Risk,False,46+
3114,2024-07-10,LT,mobile,ewallet,At Risk,False,18-25
3115,2024-08-29,HU,mobile,card,At Risk,False,26-35
3116,2023-03-08,SK,mobile,card,At Risk,False,18-25
3117,2024-04-17,HR,mobile,ewallet,At Risk,False,46+
3118,2024-03-09,UA,desktop,bank_transfer,At Risk,False,36-45
3119,2024-09-01,CY,tablet,crypto,At Risk,False,26-35
3120,2024-02-22,PL,desktop,ewallet,At Risk,False,18-25
3121,2023-06-07,BG,desktop,ewallet,At Risk,False,26-35
3122,2023-12-04,DE,mobile,card,At Risk,False,26-35
3123,2024-02-03,IE,desktop,card,At Risk,False,26-35
3124,2024-08-11,SK,desktop,ewallet,At Risk,False,26-35
3125,2024-07-13,LV,mobile,ewallet,At Risk,False,36-45
3126,2023-09-06,RO,mobile,crypto,At Risk,False,36-45
3127,2023-06-20,MT,mobile,bank_transfer,At Risk,False,46+
3128,2024-08-17,BG,tablet,crypto,At Risk,False,36-45
3129,2023-11-10,RO,mobile,card,At Risk,False,46+
3130,2023-10-23,UA,mobile,ewallet,At Risk,False,46+
3131,2024-07-11,BG,tablet,bank_transfer,At Risk,False,26-35
3132,2024-09-13,UA,tablet,card,At Risk,False,18-25
3133,2024-08-01,EE,desktop,bank_transfer,At Risk,False,18-25
3134,2024-09-08,HR,mobile,crypto,At Risk,False,36-45
3135,2023-09-16,CZ,desktop,ewallet,At Risk,False,46+
3136,2023-09-16,RO,mobile,bank_transfer,At Risk,False,26-35
3137,2024-03-28,HR,mobile,bank_transfer,At Risk,False,26-35
3138,2023-10-16,SK,mobile,card,At Risk,False,18-25
3139,2024-04-05,PL,desktop,card,At Risk,False,18-25
3140,2023-03-31,BG,tablet,card,At Risk,False,46+
3141,2023-12-17,HR,desktop,bank_transfer,At Risk,False,18-25
3142,2024-01-25,HU,desktop,ewallet,At Risk,False,26-35
3143,2023-03-14,MT,mobile,crypto,At Risk,False,36-45
3144,2024-05-03,HR,mobile,ewallet,At Risk,False,46+
3145,2024-05-25,SK,mobile,ewallet,At Risk,False,36-45
3146,2024-04-19,CY,mobile,ewallet,At Risk,False,26-35
3147,2024-01-02,EE,desktop,card,At Risk,False,46+
3148,2024-06-29,LT,desktop,bank_transfer,At Risk,False,26-35
3149,2023-05-20,EE,desktop,card,At Risk,False,46+
3150,2023-03-29,PL,tablet,ewallet,At Risk,False,26-35
3151,2024-02-23,DE,mobile,ewallet,At Risk,False,26-35
3152,2024-04-03,PL,tablet,card,At Risk,False,26-35
3153,2024-02-11,BG,mobile,ewallet,At Risk,False,46+
3154,2024-09-28,RO,mobile,bank_transfer,At Risk,False,26-35
3155,2023-09-15,MT,tablet,card,At Risk,False,36-45
3156,2024-06-26,RO,mobile,bank_transfer,At Risk,False,36-45
3157,2024-05-08,HR,mobile,card,At Risk,False,26-35
3158,2024-07-21,RO,mobile,card,At Risk,False,46+
3159,2023-08-31,MT,mobile,ewallet,At Risk,False,18-25
3160,2023-09-26,DE,mobile,crypto,At Risk,False,18-25
3161,2023-01-31,CZ,desktop,card,At Risk,False,26-35
3162,2023-09-23,EE,mobile,card,At Risk,False,46+
3163,2024-07-25,HR,mobile,card,At Risk,False,46+
3164,2023-10-04,BG,mobile,ewallet,At Risk,False,26-35
3165,2024-02-01,HR,mobile,card,At Risk,False,26-35
3166,2024-09-04,UA,mobile,ewallet,At Risk,False,36-45
3167,2024-09-25,UA,mobile,ewallet,At Risk,False,26-35
3168,2024-03-15,UA,tablet,ewallet,At Risk,False,26-35
3169,2023-11-23,DE,desktop,bank_transfer,At Risk,False,26-35
3170,2024-07-08,LV,desktop,card,At Risk,False,18-25
3171,2024-08-14,RO,mobile,bank_transfer,At Risk,False,18-25
3172,2024-06-06,MT,mobile,ewallet,At Risk,False,18-25
3173,2024-07-22,HU,desktop,ewallet,At Risk,False,18-25
3174,2024-03-02,HR,desktop,bank_transfer,At Risk,False,26-35
3175,2023-02-09,HU,mobile,bank_transfer,At Risk,False,18-25
3176,2023-08-20,DE,mobile,bank_transfer,At Risk,False,26-35
3177,2023-09-28,EE,mobile,card,At Risk,False,36-45
3178,2023-04-17,IE,desktop,bank_transfer,At Risk,False,36-45
3179,2024-06-29,HR,tablet,card,At Risk,False,26-35
3180,2023-02-19,DE,mobile,card,At Risk,False,36-45
3181,2024-08-24,RO,mobile,card,At Risk,False,46+
3182,2023-06-03,IE,desktop,crypto,At Risk,False,46+
3183,2023-11-27,EE,mobile,card,At Risk,False,26-35
3184,2024-08-03,RO,mobile,ewallet,At Risk,False,18-25
3185,2024-04-08,DE,desktop,card,At Risk,False,18-25
3186,2023-04-01,BG,mobile,bank_transfer,At Risk,False,18-25
3187,2023-08-08,EE,mobile,ewallet,At Risk,False,18-25
3188,2023-04-04,LV,mobile,crypto,At Risk,False,46+
3189,2023-12-06,CY,mobile,card,At Risk,False,36-45
3190,2023-04-29,SK,mobile,crypto,At Risk,False,36-45
3191,2024-06-22,EE,mobile,ewallet,At Risk,False,36-45
3192,2024-01-12,RO,desktop,card,At Risk,False,36-45
3193,2024-08-12,HR,tablet,bank_transfer,At Risk,False,26-35
3194,2024-05-29,CY,mobile,ewallet,At Risk,False,46+
3195,2024-06-25,HR,mobile,card,At Risk,False,36-45
3196,2024-01-19,HR,desktop,card,At Risk,False,26-35
3197,2023-05-23,HU,mobile,card,At Risk,False,26-35
3198,2024-08-24,LV,mobile,card,At Risk,False,36-45
3199,2023-07-18,EE,desktop,bank_transfer,At Risk,False,18-25
3200,2024-01-14,SK,mobile,card,At Risk,False,18-25
3201,2024-07-21,HU,mobile,bank_transfer,At Risk,False,18-25
3202,2024-04-15,CY,mobile,card,At Risk,False,26-35
3203,2024-09-18,UA,desktop,card,At Risk,False,36-45
3204,2024-02-18,RO,desktop,card,At Risk,False,18-25
3205,2023-07-20,RO,mobile,ewallet,At Risk,False,26-35
3206,2023-04-10,LT,mobile,ewallet,At Risk,False,26-35
3207,2023-08-27,PL,mobile,bank_transfer,At Risk,False,18-25
3208,2024-02-20,BG,mobile,card,At Risk,False,36-45
3209,2023-05-14,EE,desktop,card,At Risk,False,46+
3210,2024-03-07,SK,mobile,ewallet,At Risk,False,36-45
3211,2023-04-29,MT,mobile,ewallet,At Risk,False,36-45
3212,2024-01-14,IE,mobile,ewallet,At Risk,False,18-25
3213,2024-01-07,LV,desktop,ewallet,At Risk,False,26-35
3214,2023-11-17,CY,mobile,bank_transfer,At Risk,False,26-35
3215,2024-08-11,LV,mobile,ewallet,At Risk,False,26-35
3216,2023-12-05,LT,mobile,bank_transfer,At Risk,False,18-25
3217,2024-05-10,UA,mobile,bank_transfer,At Risk,False,26-35
3218,2023-05-27,EE,desktop,ewallet,At Risk,False,26-35
3219,2023-02-07,HU,mobile,card,At Risk,False,26-35
3220,2023-07-03,SK,desktop,card,At Risk,False,18-25
3221,2023-07-26,LT,mobile,crypto,At Risk,False,18-25
3222,2023-07-24,MT,mobile,card,At Risk,False,18-25
3223,2023-11-30,MT,mobile,card,At Risk,False,18-25
3224,2023-03-23,EE,desktop,bank_transfer,At Risk,False,18-25
3225,2024-03-21,EE,mobile,crypto,At Risk,False,46+
3226,2024-07-06,CZ,mobile,card,At Risk,False,36-45
3227,2023-06-26,LV,mobile,bank_transfer,At Risk,False,26-35
3228,2023-08-20,UA,desktop,ewallet,At Risk,False,46+
3229,2024-09-19,EE,desktop,bank_transfer,At Risk,False,46+
3230,2024-04-15,HU,tablet,ewallet,At Risk,False,36-45
3231,2023-06-10,DE,mobile,ewallet,At Risk,False,18-25
3232,2024-01-05,HR,mobile,card,At Risk,False,26-35
3233,2024-08-31,LT,mobile,card,At Risk,False,26-35
3234,2023-12-25,LV,mobile,card,At Risk,False,36-45
3235,2024-06-05,EE,mobile,card,At Risk,False,26-35
3236,2023-06-08,MT,desktop,card,At Risk,False,26-35
3237,2023-03-04,CY,mobile,ewallet,At Risk,False,46+
3238,2024-03-18,BG,desktop,crypto,At Risk,False,26-35
3239,2024-09-10,DE,mobile,card,At Risk,False,26-35
